vehicle_id,trip_id,route_short_name,stop_sequence,current_status_name,latitude,longitude,speed_mph,occupancy_label,vehicle_timestamp,vehicle_ts_sod,arrival_sec,departure_sec,actual_delay_seconds,delay_minutes,is_delayed,snapshot_ts
8322,3917094,22,1,INCOMING_AT,37.32794570922851,-121.81124114990234,9.09,EMPTY,1775421033,48633,49680,49680,-1047,-17.45,0,2026-04-05T20:30:51.928242+00:00
4402,3933067,71,1,INCOMING_AT,37.327674865722656,-121.81130981445312,0.0,EMPTY,1775421033,48633,49680,49680,-1047,-17.45,0,2026-04-05T20:30:51.928242+00:00
4318,3922860,Rapid 522,1,INCOMING_AT,37.32685089111328,-121.81076049804688,0.01,EMPTY,1777001328,73728,74760,74760,-1032,-17.2,0,2026-04-24T03:29:04.197196+00:00
4329,3922866,Rapid 522,25,IN_TRANSIT_TO,37.39227294921875,-122.0954818725586,22.89,EMPTY,1777001328,73728,72720,72720,1008,16.8,1,2026-04-24T03:29:04.197196+00:00
7439,3919868,26,6,IN_TRANSIT_TO,37.31303024291992,-121.84009552001952,34.44,FULL,1775433666,61266,60325,60325,941,15.68,1,2026-04-06T00:01:19.348037+00:00
8321,3916808,22,82,IN_TRANSIT_TO,37.40119171142578,-122.11338806152344,0.0,FULL,1777001328,73728,72792,72792,936,15.6,1,2026-04-24T03:29:04.197196+00:00
4127,3916577,21,1,INCOMING_AT,37.44053649902344,-122.17366027832033,0.0,EMPTY,1775440826,68426,69360,69360,-934,-15.57,0,2026-04-06T02:00:29.210655+00:00
0191,3923701,Rapid 523,1,INCOMING_AT,37.338382720947266,-121.8836669921875,0.0,EMPTY,1777001328,73728,74640,74640,-912,-15.2,0,2026-04-24T03:29:04.197196+00:00
7437,3928821,68,1,INCOMING_AT,37.0038948059082,-121.56663513183594,0.0,EMPTY,1777001328,73728,74640,74640,-912,-15.2,0,2026-04-24T03:29:04.197196+00:00
4132,3916575,21,1,INCOMING_AT,37.4405403137207,-122.17366027832033,0.0,EMPTY,1775433666,61266,62160,62160,-894,-14.9,0,2026-04-06T00:01:19.348037+00:00
4311,3923050,Rapid 522,1,INCOMING_AT,37.44377136230469,-122.16603088378906,0.0,EMPTY,1775433666,61266,62160,62160,-894,-14.9,0,2026-04-06T00:01:19.348037+00:00
S21874,3924745,56,55,INCOMING_AT,37.35226058959961,-122.0135726928711,0.0,EMPTY,1777001328,73728,72840,72840,888,14.8,1,2026-04-24T03:29:04.197196+00:00
4404,3927010,61,1,INCOMING_AT,37.3991584777832,-121.84818267822266,0.0,EMPTY,1775440826,68426,69300,69300,-874,-14.57,0,2026-04-06T02:00:29.210655+00:00
3490,3929077,68,37,IN_TRANSIT_TO,37.237545013427734,-121.80391693115234,0.01,EMPTY,1775440826,68426,69297,69297,-871,-14.52,0,2026-04-06T02:00:29.210655+00:00
0170,3928302,66,1,INCOMING_AT,37.45805740356445,-121.91007995605467,0.0,EMPTY,1775433666,61266,62100,62100,-834,-13.9,0,2026-04-06T00:01:19.348037+00:00
6422,3927501,64A,1,INCOMING_AT,37.25795364379883,-121.86089324951172,0.0,EMPTY,1775433666,61266,62100,62100,-834,-13.9,0,2026-04-06T00:01:19.348037+00:00
0191,3923879,Rapid 523,1,INCOMING_AT,37.338340759277344,-121.88365936279295,0.0,EMPTY,1775433666,61266,62100,62100,-834,-13.9,0,2026-04-06T00:01:19.348037+00:00
3482,3929000,68,1,INCOMING_AT,37.0038948059082,-121.56664276123048,0.0,EMPTY,1775440826,68426,69240,69240,-814,-13.57,0,2026-04-06T02:00:29.210655+00:00
4131,3921053,40,9,INCOMING_AT,37.39979553222656,-122.1094970703125,15.8,EMPTY,1775421033,48633,47820,47820,813,13.55,1,2026-04-05T20:30:51.928242+00:00
4131,3921069,40,21,IN_TRANSIT_TO,37.40280532836914,-122.1060562133789,0.01,EMPTY,1775440826,68426,67624,67624,802,13.37,1,2026-04-06T02:00:29.210655+00:00
8335,3916870,22,97,IN_TRANSIT_TO,37.439823150634766,-122.16277313232422,17.42,FULL,1777001328,73728,72941,72941,787,13.12,1,2026-04-24T03:29:04.197196+00:00
