hour_of_day,is_rush_hour,is_weekend,route_stop_count,stop_position_pct,tmax,prcp,is_rainy,temp_range,stop_sequence,direction_id,speed_mph,is_delayed
17.756539634280873,0.5608650914297816,0.5608650914297816,199.0,0.2952716152567643,65.3651905485787,0.0,0.0,24.560865091429783,30.412976371446724,0.0,11.983472637806571,1
20.0,0.0,0.0,192.146388723674,0.35596854939253003,62.0,0.0,0.0,24.0,34.46111141150185,0.0,40.061694875505154,1
20.0,0.0,0.0,188.0,0.2667691932185031,62.0,0.0,0.0,24.0,25.3430733557578,0.0,47.72055713973729,1
13.0,0.0,1.0,141.1234238607904,0.4895395558070564,68.0,0.0,0.0,25.0,33.87657613920958,1.0,17.036165344899697,1
14.261953099118745,0.2523906198237489,1.0,74.01912495859,0.1749708901063102,68.0,0.0,0.0,25.0,5.485656281057507,0.7476093801762511,19.908837794093568,1
16.480957269352647,0.0,0.5027203900924792,58.0,0.8165759869969174,65.01632234055488,0.0,0.0,24.502720390092477,24.497279609907523,1.0,11.382730270783153,1
14.161063475734087,0.2322126951468173,1.0,146.73025723103592,0.2505738532935188,68.0,0.0,0.0,25.0,18.981234963091374,1.0,15.96358077816885,1
18.0,1.0,1.0,111.6068068276069,0.2869257463319721,68.0,0.0,0.0,25.0,11.698723719823706,0.10042542672543153,1.2191646804467382,1
14.151673664119635,0.3838912213732114,1.0,109.55439312978935,0.8076778244274643,68.0,0.0,0.0,25.0,40.38389122137321,0.6161087786267886,28.013807557249205,1
16.19512997220208,0.0,0.5435528611139886,65.60974005559584,0.5031103585705339,65.26131716668394,0.0,0.0,24.543552861113987,15.216048499948204,1.0,24.922887700566317,1
16.374111556141813,0.9064721109645469,0.9064721109645469,117.25177688771637,0.1228058366710636,67.43883266578729,0.0,0.0,24.906472110964547,6.0,1.0,34.38388326657873,1
20.0,0.0,0.0,147.0,0.6954412345471267,62.0,0.0,0.0,24.0,51.87881002043004,0.6242379959139921,0.024969519836559685,1
13.58449020354182,0.11689804070836407,1.0,199.0,0.17625658305953257,68.0,0.0,0.0,25.0,17.273145139834195,1.0,17.883101959291636,1
13.421175134705674,0.0,0.9398321236134751,137.32369328050356,0.9977987362297613,67.63899274168085,0.0,0.0,24.939832123613474,67.7220145166383,0.9398321236134751,6.393040833596454,1
15.606043628500075,0.0,0.6277080530714179,140.0952114162144,0.642085773617575,65.76624831842851,0.0,0.0,24.62770805307142,44.95667115085732,0.6277080530714179,10.671036902214103,1
18.660377541371655,0.3349056146570861,0.3349056146570861,109.99528315602875,0.2842195723189837,64.00943368794252,0.0,0.0,24.334905614657085,15.632076477544105,1.0,0.6650943853429139,1
20.0,0.0,0.0,156.46800720070274,0.9327509081940861,62.0,0.0,0.0,24.0,75.65747025607871,0.0,10.518095272053408,1
13.617924432189112,0.20597481072970403,1.0,199.0,0.7903730166457413,68.0,0.0,0.0,25.0,78.08647859613562,0.794025189270296,10.639937536221966,1
17.340509291499593,0.0,0.3799272440714865,156.10036377964258,0.9440707775122139,64.27956346442892,0.0,0.0,24.379927244071485,76.72043653557108,0.3799272440714865,21.634597108091434,1
15.332694540118393,0.4665389080236785,1.0,75.73231126418943,0.13183795400939285,68.0,0.0,0.0,25.0,4.200766551857929,0.5334610919763215,14.206068879329441,1
20.0,0.0,0.0,147.0,0.7351179005039021,62.0,0.0,0.0,24.0,54.46946291525479,0.10610741694904235,0.004244296677961695,1
19.57719442244906,0.21140278877546925,0.21140278877546925,72.0,0.7926413382624077,63.26841673265282,0.0,0.0,24.21140278877547,26.520180478571717,1.0,9.764947502847447,1
13.758374398663756,0.15167487973275118,1.0,116.786600962138,0.6328044702586899,68.0,0.0,0.0,25.0,32.35980288641397,0.0,0.0,1
17.817945525431163,0.0,0.31172206779554823,58.0,0.8,63.87033240677329,0.0,0.0,24.311722067795547,24.0,0.31172206779554823,2.0648337966133554,1
15.254532580556603,0.7515108601855343,1.0,118.0,0.2889726150738367,68.0,0.0,0.0,25.0,14.448630753691836,1.0,32.53408829762304,1
17.487892585145353,1.0,1.0,199.0,0.41081458339616345,68.0,0.0,0.0,25.0,40.719731462863386,0.743946292572677,13.6713018034448,1
13.0,0.0,1.0,58.469454086300914,0.782319261684771,68.0,0.0,0.0,25.0,23.49701347896331,0.9664675652642206,0.5298124688253143,1
